ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMEPO23N000004593","장소","문화시설","16675106","BEXCO제1전시장",,,"100107","컨벤션센터","2635010500115000000","부산광역시","해운대구","우동",,"1500","2635010500","2635052000","263503133044","APEC로","55","129.1357139","35.16956994","마라489872","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004594","장소","문화시설","16675295","콘서트하우스",,,"100203","공연/연극/문화센터","1165010800115350009","서울특별시","서초구","서초동",,"1535-9","1165010800","1165053000","116502121003","반포대로","55","127.0104763","37.4853752","다사567430","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004595","장소","문화시설","16675398","해양체험관",,,"100103","기타전시/박물관","4777025036101140000","경상북도","영덕군","영덕읍","창포리","114","4777025036","4777025000","477703318005","영덕대게로","906","129.4307129","36.4167449","마바731260","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004596","장소","문화시설","16676322","롯데시네마","인덕원점",,"100209","롯데시네마","4117310200115020006","경기도","안양시 동안구","관양동",,"1502-6","4117310200","4117356000","411732000018","흥안대로","519","126.9761447","37.4003452","다사536335","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004597","장소","문화시설","16677144","추사박물관",,,"100103","기타전시/박물관","4129010600101840002","경기도","과천시","주암동",,"184-2","4129010600","4129055000","412903195049","추사로","78","127.0287197","37.4526347","다사583393","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004598","장소","문화시설","16677147","화진포생태박물관",,,"100103","기타전시/박물관","5182025322105900002","강원특별자치도","고성군","거진읍","화포리","590-2","5182025322","5182025300","518204502353","화진포길","278","128.4436057","38.4721926","라아823528","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004599","장소","문화시설","16678058","아리랑갤러리",,,"100106","소형갤러리","2635010500114360002","부산광역시","해운대구","우동",,"1436-2","2635010500","2635052500","263503133003","마린시티1로","127","129.1467475","35.15464636","마라499856","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004600","장소","문화시설","16678834","빛고을오토갤러리",,,"100104","대형미술관","2914013200106630004","광주광역시","서구","매월동",,"663-4","2914013200","2914080000","291404280129","매월1로62번길","16","126.8591637","35.11098566","다라416797","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004601","장소","문화시설","16678853","규남박물관",,,"100103","기타전시/박물관","4679038027102140008","전라남도","화순군","이서면","야사리","214-8","4679038027","4679038000","467903291047","백아로","3107","127.0802899","35.11021217","다라617795","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004602","장소","문화시설","16679474","단추어린이미술체험관",,,"100105","미술관","4413135023103150006","충청남도","천안시 동남구","수신면","해정리","315-6","4413135023","4413135000","441314547763","해정3길","26","127.2741895","36.71785156","다바798577","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004603","장소","문화시설","16679636","유림독립기념관",,,"100103","기타전시/박물관","4886037029109730001","경상남도","산청군","단성면","사월리","973-1","4886037029","4886037000","488604835307","지리산대로2919번길","28-10","127.9405262","35.27546781","라라400978","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004604","장소","문화시설","16681192","대통령기록관",,,"100103","기타전시/박물관","3611011000106140000","세종특별자치시",,"어진동",,"614","3611011000","3611052300","361103258076","다솜로","250","127.2732678","36.50169828","다바796338","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004605","장소","문화시설","16681287","불과얼음",,,"100203","공연/연극/문화센터","1144012200103930018","서울특별시","마포구","합정동",,"393-18","1144012200","1144068000","114403113024","포은로","14","126.9093135","37.54948528","다사478501","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004606","장소","문화시설","16681527","예술나무씨어터",,,"100203","공연/연극/문화센터","1153010200105010000","서울특별시","구로구","구로동",,"501","1153010200","1153056000","115303116005","구로중앙로","134","126.8840937","37.5000253","다사455447","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004607","장소","문화시설","16682398","6전단항공역사관",,,"100103","기타전시/박물관","4711110500100210016","경상북도","포항시 남구","청림동",,"21-16","4711110500","4711156000","471113000101","동해안로","5947","129.4126619","35.99469226","마마724792","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004608","장소","문화시설","16684812","김제시창작스튜디오",,,"100103","기타전시/박물관","4521036025102260023","전라북도","김제시","부량면","용성리","226-23","4521036025","4521036000","452104616726","용성1길","24","126.8491688","35.75247853","다마411508","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004609","장소","문화시설","16684825","제주국제예술센터",,,"100103","기타전시/박물관","5013025031132960000","제주특별자치도","서귀포시","대정읍","무릉리","3296","5013025031","5013025000","501303350143","서삼중로","117","126.1992374","33.27177664","나나788763","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004610","장소","문화시설","16685059","만천곤충",,,"100103","기타전시/박물관","1156010500101510002","서울특별시","영등포구","영등포동4가",,"151-2","1156010500","1156053500","115603118022","영등포로","180","126.9013956","37.52027903","다사471469","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004611","장소","문화시설","16685275","무대마당",,,"100203","공연/연극/문화센터","4150034022103100000","경기도","이천시","마장면","양촌리","310","4150034022","4150034000","415004421929","중부대로2670번길","102","127.3348382","37.24932929","다사853167","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004612","장소","문화시설","16685346","엑스코오디토리움",,,"100203","공연/연극/문화센터","2723011100116760000","대구광역시","북구","산격동",,"1676","2723011100","2723062000","272303351535","엑스코로","10","128.6128469","35.90715089","마마004684","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004613","장소","문화시설","16685358","엠씨어터",,,"100203","공연/연극/문화센터","3111010500102590002","울산광역시","중구","옥교동",,"259-2","3111010500","3111058500","311104307182","문화의거리","14","129.3218463","35.55602772","마마651304","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004614","장소","문화시설","16686194","호림박물관","신사분관",,"100103","기타전시/박물관","1168010700106510024","서울특별시","강남구","신사동",,"651-24","1168010700","1168054500","116802122001","도산대로","317","127.0360266","37.52260822","다사590471","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004615","장소","문화시설","16686200","313아트프로젝트",,,"100103","기타전시/박물관","1168010700106300031","서울특별시","강남구","신사동",,"630-31","1168010700","1168054500","116802122001","도산대로","313","127.0355666","37.52248158","다사589471","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004616","장소","문화시설","16686221","갤러리화사랑",,,"100106","소형갤러리","1123011000102560307","서울특별시","동대문구","이문동",,"256-307","1123011000","1123075000","112304115373","이문로46길","28-18","127.0636575","37.60100267","다사614558","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004617","장소","문화시설","16686290","미룡갤러리",,,"100106","소형갤러리","4143010500201160002","경기도","의왕시","오전동",,"산116-2","4143010500","4143053000",,,,"126.9917186","37.36174128","다사549293","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004618","장소","문화시설","16686746","청도박물관",,,"100103","기타전시/박물관","4782034050101290005","경상북도","청도군","이서면","양원리","129-5","4782034050","4782034000","478203319007","이서로","567","128.6865391","35.69425244","마마073448","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004619","장소","문화시설","16686934","순천만자연의소리체험관",,,"100103","기타전시/박물관","4615013100101840029","전라남도","순천시","대대동",,"184-29","4615013100","4615063500",,,,"127.5111368","34.88413017","라라010543","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004620","장소","문화시설","16687028","여수민속전시관",,,"100103","기타전시/박물관","4613032024108300000","전라남도","여수시","율촌면","가장리","830","4613032024","4613032000","461303282039","서부로","1442","127.5569052","34.84682563","라라052502","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004621","장소","문화시설","16687822","설앤컴퍼니",,,"100203","공연/연극/문화센터","1168010800101330011","서울특별시","강남구","논현동",,"133-11","1168010800","1168052100","116804166781","학동로20길","25-7","127.0288101","37.51134722","다사583458","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004622","장소","문화시설","16687898","스페이스바움",,,"100203","공연/연극/문화센터","1168010800100170000","서울특별시","강남구","논현동",,"17","1168010800","1168052100","116802102001","강남대로","600","127.020152","37.51541101","다사575463","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004623","장소","문화시설","16688064","포항시청문화동대잠홀",,,"100203","공연/연극/문화센터","4711111600110010000","경상북도","포항시 남구","대잠동",,"1001","4711111600","4711159000","471113303025","시청로","1","129.3433081","36.01902452","마마661818","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004624","장소","문화시설","16688128","갤러리두들",,,"100103","기타전시/박물관","1156012000100140059","서울특별시","영등포구","문래동2가",,"14-59","1156012000","1156060500","115603116010","도림로","425","126.8954417","37.51385082","다사465462","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004625","장소","문화시설","16688189","전주자수민속박물관",,,"100103","기타전시/박물관","4511111000100530005","전라북도","전주시 완산구","풍남동3가",,"53-5","4511111000","4511153000","451114598364","최명희길","9","127.1535967","35.8163085","다마687578","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004626","장소","문화시설","16689374","권오준조소작가OJ미술관",,,"100105","미술관","4717013900106470001","경상북도","안동시","정상동",,"647-1","4717013900","4717069000","471704854728","아늑1길","112","128.7418755","36.53890788","마바111386","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004627","장소","문화시설","16690033","극장드라폼",,,"100203","공연/연극/문화센터","1147010100109170021","서울특별시","양천구","신정동",,"917-21","1147010100","1147065000","114703114014","오목로","169","126.8562777","37.52519772","다사431475","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004628","장소","문화시설","16690115","국립공원산악박물관",,,"100103","기타전시/박물관","1132010800104050000","서울특별시","도봉구","도봉동",,"405","1132010800","1132052100","113204127198","도봉산길","86","127.0346951","37.68771116","다사589654","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004629","장소","문화시설","16690708","우리네극장",,,"100203","공연/연극/문화센터","1111016800100010145","서울특별시","종로구","동숭동",,"1-145","1111016800","1111064000","111104100075","동숭길","55","127.0041492","37.58079288","다사562536","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000004630","장소","문화시설","16690746","생활유물박물관",,,"100103","기타전시/박물관","4613010100105880000","전라남도","여수시","종화동",,"588","4613010100","4613051500","461303282068","이순신광장로","200-7","127.7456526","34.7390524","라라224383","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
